,lat,lon,arome_t2m,temp_air,temp_surf,temp_snow_ice,temp_ice,sic,residuals,hour,doy,NN_temp,FNN_temp,xgb_temp,xgbdo_temp,xgbpo_temp
2025-05-16 19:00:00,81.3207851,6.7088559,-6.9708251953125,-7.5,-4.39,-2.3125,-1.9375,0.9690055847167968,-0.5291748046875,19,136,-6.200443744659424,-7.35059916973114,-6.424458920955658,-6.016296088695526,-4.249483585357666
2025-05-16 20:00:00,81.31768475000001,6.697502,-7.138214111328125,-8.03125,-5.615,-2.875,-1.96875,0.9690055847167968,-0.893035888671875,20,136,-6.555315017700195,-7.673930823802948,-8.105938732624054,-6.183685004711151,-6.249661147594452
2025-05-16 21:00:00,81.31565635,6.6922938,-7.288177490234375,-8.5625,-6.965,-3.28125,-2.0,0.9690055847167968,-1.274322509765625,21,136,-6.955706715583801,-7.971790671348572,-8.088106632232666,-6.333648383617401,-6.399624526500702
2025-05-16 22:00:00,81.315472,6.6951441,-7.51025390625,-8.4375,-6.395,-3.28125,-2.0,0.9690055847167968,-0.92724609375,22,136,-7.4104554653167725,-8.309337794780731,-8.346236646175385,-6.555724799633026,-6.59274834394455
2025-05-16 23:00:00,81.31547965,6.702409,-7.89666748046875,-8.53125,-6.625,-3.65625,-2.0,0.9690055847167968,-0.63458251953125,23,136,-7.913257539272308,-8.825029492378235,-8.938393831253052,-6.942138373851776,-7.203534245491028
2025-05-17 00:00:00,81.3155285,6.71518675,-7.9998779296875,-8.59375,-6.475,-3.71875,-2.0,0.980926513671875,-0.5938720703125,0,137,-8.093507558107376,-8.983716905117035,-8.951512455940247,-7.715644180774689,-8.524918138980865
2025-05-17 01:00:00,81.3152302,6.7315156,-8.181793212890625,-8.875,-5.984999999999999,-3.625,-2.0,0.980926513671875,-0.693206787109375,1,137,-8.181953310966492,-9.06278669834137,-9.122952222824097,-7.897559463977814,-8.70683342218399
2025-05-17 02:00:00,81.3155362,6.74647665,-8.218994140625,-8.625,-5.02,-3.5,-1.96875,0.980926513671875,-0.406005859375,2,137,-8.049211740493774,-8.902885794639587,-9.002492427825928,-7.934760391712189,-8.744034349918365
2025-05-17 03:00:00,81.31655895,6.768379599999999,-8.36553955078125,-8.3125,-3.41,-3.1875,-1.9375,0.980926513671875,0.05303955078125,3,137,-7.802099585533142,-8.65316528081894,-8.70592051744461,-8.081305801868439,-8.005590289831161
2025-05-17 04:00:00,81.3170747,6.7968299000000005,-8.598358154296875,-8.34375,-2.255,-2.8125,-1.9375,0.980926513671875,0.254608154296875,4,137,-7.548343181610107,-8.28452318906784,-8.22642096877098,-8.314124405384064,-8.238408893346786
2025-05-17 05:00:00,81.31770900000001,6.8265539,-8.484588623046875,-7.90625,-0.415,-2.40625,-1.90625,0.980926513671875,0.578338623046875,5,137,-7.099971294403076,-7.3725996017456055,-7.512876451015472,-8.200354874134064,-8.124639362096786
2025-05-17 06:00:00,81.31804505,6.853573150000001,-8.56109619140625,-7.84375,1.565,-1.84375,-1.875,0.9797344207763672,0.71734619140625,6,137,-6.7451300621032715,-7.03513491153717,-7.292016506195068,-8.276862442493439,-8.201146930456161
2025-05-17 07:00:00,81.3175019,6.877912050000001,-8.406585693359375,-7.5,-0.365,-1.5,-1.875,0.9785423278808594,0.906585693359375,7,137,-6.376049995422363,-6.709216594696045,-7.54137110710144,-8.122351944446564,-8.645638406276703
2025-05-17 08:00:00,81.3155265,6.9000028,-8.023681640625,-7.0625,-1.08,-1.09375,-1.8125,0.9785423278808594,0.961181640625,8,137,-5.964637041091919,-6.205955147743225,-6.8584223985672,-7.739447891712189,-7.348980128765106
2025-05-17 09:00:00,81.3123535,6.9183493,-7.42108154296875,-6.5,-1.95,-0.75,-1.8125,0.9785423278808594,0.92108154296875,9,137,-5.552514553070068,-5.5424110889434814,-6.147782206535339,-7.136847794055939,-6.3626052141189575
2025-05-17 10:00:00,81.30815715,6.9277039,-6.588836669921875,-5.90625,-2.45,-0.625,-1.8125,0.9785423278808594,0.682586669921875,10,137,-5.163607358932495,-4.843696236610413,-6.280980497598648,-6.304602921009064,-6.2521476447582245
2025-05-17 11:00:00,81.3035314,6.9326925,-6.125701904296875,-5.875,-2.555,-0.6875,-1.8125,0.9791383743286132,0.250701904296875,11,137,-5.045530796051025,-4.882397413253784,-5.9569748640060425,-5.841468155384064,-6.369975447654724
2025-05-17 12:00:00,81.29926085,6.93885785,-5.725372314453125,-6.96875,-4.585,-1.0,-1.875,0.9791383743286132,-1.243377685546875,12,137,-4.987325668334961,-4.881734907627106,-6.68501216173172,-5.441138565540314,-5.959722861647606
2025-05-17 13:00:00,81.29607064999999,6.9431458,-5.388702392578125,-6.09375,-4.12,-1.0625,-1.875,0.9785423278808594,-0.705047607421875,13,137,-4.800511717796326,-4.786475956439972,-6.029899299144745,-5.104468643665314,-5.337292980402708
2025-05-17 14:00:00,81.29420385,6.9447339,-5.116424560546875,-5.25,-3.31,-0.84375,-1.875,0.9785423278808594,-0.133575439453125,14,137,-4.561561107635498,-4.618380159139633,-5.177772257477045,-4.832190811634064,-4.834181934595108
2025-05-17 15:00:00,81.29289134999999,6.94277345,-4.693695068359375,-4.03125,-1.505,-0.375,-1.875,0.9785423278808594,0.662445068359375,15,137,-4.192700266838074,-4.207775205373764,-3.8772644996643066,-4.409461319446564,-4.104412794113159
2025-05-17 16:00:00,81.29198464999999,6.93817445,-4.22637939453125,-3.78125,-0.94,-0.6875,-1.90625,0.9785423278808594,0.44512939453125,16,137,-3.8715749382972717,-3.7695663571357727,-3.466971755027771,-3.9421456456184387,-3.5688799023628235
2025-05-17 17:00:00,81.29132745,6.928934249999999,-3.86688232421875,-4.09375,-1.24,-0.8125,-1.9375,0.9785423278808594,-0.22686767578125,17,137,-3.7325326800346375,-3.7734022587537766,-3.959160715341568,-3.5826485753059387,-3.6312620639801025
2025-05-17 18:00:00,81.2919879,6.91529355,-3.43829345703125,-4.34375,-2.5,-1.59375,-1.96875,0.9785423278808594,-0.90545654296875,18,137,-3.5400951504707336,-3.883823662996292,-3.9655131697654724,-3.1540597081184387,-3.567205637693405
2025-05-17 19:00:00,81.2939411,6.906252,-3.1962890625,-4.125,-2.47,-1.875,-2.0,0.9791383743286132,-0.9287109375,19,137,-3.512109935283661,-3.821628749370575,-3.8848828077316284,-2.9120553135871887,-3.2436004132032394
2025-05-17 20:00:00,81.29633075000001,6.902044849999999,-3.00042724609375,-3.875,-2.6,-2.0,-2.03125,0.9791383743286132,-0.87457275390625,20,137,-3.5251882672309875,-3.804000973701477,-3.563714325428009,-2.7161934971809387,-2.9739311672747135
2025-05-17 21:00:00,81.29905955000001,6.900389349999999,-2.816192626953125,-3.3125,-2.29,-2.25,-2.0625,0.9791383743286132,-0.496307373046875,21,137,-3.5591580271720886,-3.6931052207946777,-3.2471801340579987,-2.5319588780403137,-2.8703163266181946
2025-05-17 22:00:00,81.30190314999999,6.90430045,-2.523681640625,-3.09375,-1.92,-2.0,-2.0625,0.9791383743286132,-0.570068359375,22,137,-3.4616518020629883,-3.380967140197754,-3.029150128364563,-2.2394478917121887,-2.279711604118347
2025-05-17 23:00:00,81.30466165,6.91407585,-2.613433837890625,-2.125,-1.315,-2.03125,-2.125,0.9791383743286132,0.488433837890625,23,137,-3.6079248189926147,-3.397033989429474,-2.030676484107971,-2.3292000889778137,-2.4097630232572556
2025-05-18 00:00:00,81.30770375,6.92811075,-0.948638916015625,-1.5,-0.845,-1.90625,-2.125,0.9648332595825196,-0.551361083984375,0,138,-2.0746982097625732,-1.5240293741226196,-1.3205108046531677,-1.4897749423980713,-1.023607224225998
2025-05-18 01:00:00,81.3113602,6.9451057,-1.255096435546875,-1.3125,-0.575,-1.6875,-2.125,0.962449073791504,-0.057403564453125,1,138,-2.367609977722168,-1.7652153372764587,-1.3867299109697342,-1.7962324619293213,-1.217097982764244
2025-05-18 02:00:00,81.3146822,6.9703633,-0.6986083984375,-1.21875,-0.225,-1.25,-2.125,0.962449073791504,-0.5201416015625,2,138,-1.8058874607086182,-1.2626985311508179,-0.8751581311225891,-1.2397444248199463,-0.7940638288855553
2025-05-18 03:00:00,81.3177411,7.002844700000001,-0.5040283203125,-1.375,-0.255,-1.15625,-2.125,0.962449073791504,-0.8709716796875,3,138,-1.6784794330596924,-1.37766695022583,-0.9704458713531494,-1.0451643466949463,-0.5860507935285568
2025-05-18 04:00:00,81.32046905,7.038482500000001,-0.19866943359375,-1.71875,-0.1,-1.0,-2.125,0.962449073791504,-1.52008056640625,4,138,-1.3134021759033203,-1.746699571609497,-0.7343453168869019,-0.7398054599761963,-0.11126475036144257
2025-05-18 05:00:00,81.32261375,7.07193705,-0.242828369140625,-1.5625,0.895,-0.6875,-2.0625,0.9606609344482422,-1.319671630859375,5,138,-1.3931708335876465,-1.5357147455215454,-1.0909475088119507,-0.7839643955230713,-0.4785037785768509
2025-05-18 06:00:00,81.3242912,7.10168235,-0.1998291015625,-1.15625,1.44,-0.625,-2.09375,0.9558925628662108,-0.9564208984375,6,138,-1.2610490322113037,-0.9849706888198853,-0.6800326108932495,-0.7409651279449463,-0.3328871428966522
2025-05-18 07:00:00,81.32512955,7.12825015,-0.32855224609375,-1.34375,1.85,-0.3125,-2.0625,0.9558925628662108,-1.01519775390625,7,138,-1.4171247482299805,-0.9970923662185669,-0.8487229347229004,-0.8696882724761963,-0.637167751789093
2025-05-18 08:00:00,81.3240399,7.14917335,-0.325286865234375,-1.34375,1.915,0.0625,-2.0625,0.9558925628662108,-1.018463134765625,8,138,-1.36603581905365,-0.9663334488868713,-0.8859554529190063,-0.8664228916168213,-0.633902370929718
2025-05-18 09:00:00,81.32141295,7.1625236,-0.368988037109375,-1.1875,2.425,0.625,-2.0,0.9558925628662108,-0.818511962890625,9,138,-1.356235146522522,-1.0094890594482422,-0.7397981584072113,-0.9101240634918213,-0.6867512464523315
2025-05-18 10:00:00,81.3170066,7.16617865,-0.378631591796875,-1.375,2.5700000000000003,0.90625,-2.0,0.9558925628662108,-0.996368408203125,10,138,-1.2856985330581665,-1.069026231765747,-0.8131568133831024,-0.9197676181793213,-0.6503638923168182
2025-05-18 11:00:00,81.31101240000001,7.16324455,-0.576904296875,-1.625,2.125,0.78125,-2.0,0.9558925628662108,-1.048095703125,11,138,-1.5297322273254395,-1.4348848462104797,-0.7767046988010406,-1.1180403232574463,-1.2357019186019897
2025-05-18 12:00:00,81.30455895,7.1546100500000005,-0.80841064453125,-1.5,2.03,0.90625,-2.0,0.9576807022094728,-0.69158935546875,12,138,-1.7204423546791077,-2.056927442550659,-1.1681750416755676,-1.3495466709136963,-1.106826364994049
2025-05-18 13:00:00,81.2971963,7.14024205,-1.0028076171875,-1.53125,1.745,0.71875,-2.0,0.9523162841796876,-0.5284423828125,13,138,-1.765122413635254,-1.873742699623108,-1.045875120908022,-1.5439436435699463,-1.3328018486499786
2025-05-18 14:00:00,81.29029754999999,7.120381500000001,-1.109619140625,-1.3125,1.975,0.6875,-2.0,0.9523162841796876,-0.202880859375,14,138,-1.6995114088058472,-1.57053941488266,-0.9619736820459366,-1.6507551670074463,-1.2607756555080414
2025-05-18 15:00:00,81.2841305,7.0917477,-1.166473388671875,-1.3125,1.385,0.40625,-2.0625,0.9541044235229492,-0.146026611328125,15,138,-1.6109403371810913,-1.580707460641861,-1.02896948158741,-1.7076094150543213,-1.357788324356079
2025-05-18 16:00:00,81.27801275,7.0585717500000005,-1.405975341796875,-1.9375,0.085,0.09375,-2.0625,0.9541044235229492,-0.531524658203125,16,138,-1.7520225942134857,-1.8209877014160156,-1.6541882157325745,-1.9471113681793213,-1.7849848866462708
2025-05-18 17:00:00,81.2716063,7.0206805,-1.7012939453125,-2.625,-0.895,-0.1875,-2.09375,0.9541044235229492,-0.9237060546875,17,138,-2.024645686149597,-2.1874251663684845,-2.3746222853660583,-2.2424299716949463,-2.177674651145935
2025-05-18 18:00:00,81.2652827,6.97556015,-2.156646728515625,-3.1875,-1.785,-0.5625,-2.125,0.9558925628662108,-1.030853271484375,18,138,-2.500611126422882,-2.646541714668274,-2.751311421394348,-2.6977827548980713,-2.8497809171676636
2025-05-18 19:00:00,81.2595687,6.92385615,-2.4384765625,-3.5,-2.345,-0.6875,-2.125,0.9558925628662108,-1.0615234375,19,138,-2.877098858356476,-3.0091569423675537,-3.258168637752533,-2.9796125888824463,-3.199281871318817
2025-05-18 20:00:00,81.25538085,6.8694016,-2.639007568359375,-3.71875,-2.71,-1.0,-2.125,0.96185302734375,-1.079742431640625,20,138,-3.2215226888656616,-3.380371391773224,-3.5315732955932617,-3.1801435947418213,-3.3661051392555237
2025-05-18 21:00:00,81.25350499999999,6.82350055,-2.8170166015625,-3.9375,-3.145,-1.34375,-2.1875,0.96185302734375,-1.1204833984375,21,138,-3.4950350522994995,-3.5977237224578857,-3.9028271436691284,-3.3581526279449463,-3.816033899784088
2025-05-18 22:00:00,81.2534864,6.79574835,-2.721649169921875,-4.5,-3.75,-1.6875,-2.1875,0.96185302734375,-1.778350830078125,22,138,-3.5560872554779053,-3.499932110309601,-4.369161486625671,-3.2627851963043213,-3.720666468143463
2025-05-18 23:00:00,81.2533667,6.7757495,-2.949493408203125,-4.75,-4.074999999999999,-1.90625,-2.1875,0.96185302734375,-1.800506591796875,23,138,-3.8205296397209167,-3.6749845147132874,-4.583941340446472,-3.4906294345855713,-3.579266905784607
2025-05-19 00:00:00,81.2536166,6.752958700000001,-3.483551025390625,-5.25,-4.545,-2.125,-2.1875,0.9010562896728516,-1.766448974609375,0,139,-4.166592478752136,-4.0051029324531555,-5.098633050918579,-3.814963310956955,-4.9568305015563965
2025-05-19 01:00:00,81.25246759999999,6.73036845,-3.821533203125,-5.53125,-4.8,-2.3125,-2.1875,0.9010562896728516,-1.709716796875,1,139,-4.396852672100067,-4.293659508228302,-5.071004152297974,-4.15294548869133,-5.0625832080841064
2025-05-19 02:00:00,81.24931004999999,6.7137197,-4.185577392578125,-6.0625,-5.28,-2.53125,-2.1875,0.9010562896728516,-1.876922607421875,2,139,-4.584025889635086,-4.647124916315079,-5.631155967712402,-4.516989678144455,-4.767822504043579
2025-05-19 03:00:00,81.24510495,6.6984436,-4.7020263671875,-6.59375,-5.779999999999999,-2.6875,-2.1875,0.9070167541503906,-1.8917236328125,3,139,-4.849005550146103,-5.067168980836868,-5.853325247764587,-5.03343865275383,-4.45111221075058
2025-05-19 04:00:00,81.24117150000001,6.679462,-5.43096923828125,-6.9375,-5.96,-2.65625,-2.125,0.9070167541503906,-1.50653076171875,4,139,-5.384040057659149,-5.703698754310608,-6.4077653884887695,-5.76238152384758,-5.214307129383087
2025-05-19 05:00:00,81.2374539,6.665627300000001,-6.0986328125,-7.4375,-6.300000000000001,-2.71875,-2.125,0.9070167541503906,-1.3388671875,5,139,-5.737015902996063,-6.227330684661865,-6.892244458198547,-6.43004509806633,-6.468251287937164
2025-05-19 06:00:00,81.2331428,6.6640507,-6.497039794921875,-7.28125,-5.9,-2.3125,-2.0625,0.9070167541503906,-0.784210205078125,6,139,-5.675448060035706,-6.161599934101105,-7.026265621185303,-6.828452080488205,-6.918516367673874
2025-05-19 07:00:00,81.22839780000001,6.664570100000001,-6.60272216796875,-7.125,-5.365,-1.90625,-2.0,0.9070167541503906,-0.52227783203125,7,139,-5.507771015167236,-6.232726067304611,-6.928239017724991,-6.93413445353508,-7.0625074207782745
2025-05-19 08:00:00,81.2229133,6.6647804,-6.624053955078125,-7.5625,-5.965,-2.5625,-2.03125,0.9135732650756836,-0.938446044921875,8,139,-5.303921818733215,-6.180087178945541,-7.171569466590881,-6.955466240644455,-6.761967062950134
2025-05-19 09:00:00,81.21634215,6.66347675,-6.56951904296875,-7.59375,-5.67,-2.1875,-1.9375,0.9135732650756836,-1.02423095703125,9,139,-5.11215341091156,-6.094562739133835,-7.167635500431061,-6.90093132853508,-6.707432150840759
2025-05-19 10:00:00,81.20838334999999,6.659356750000001,-6.443115234375,-7.53125,-5.28,-1.96875,-1.90625,0.9082088470458984,-1.088134765625,10,139,-4.970471501350403,-5.975495845079422,-7.24122279882431,-6.77452751994133,-6.925237566232681
2025-05-19 11:00:00,81.1991386,6.651535,-6.268096923828125,-7.0625,-4.635,-1.78125,-1.875,0.9082088470458984,-0.794403076171875,11,139,-4.852086544036865,-5.737082064151764,-6.828601002693176,-6.599509209394455,-6.887726306915283
2025-05-19 12:00:00,81.18895185,6.63684945,-5.945220947265625,-6.6875,-3.65,-1.40625,-1.8125,0.9141693115234376,-0.742279052734375,12,139,-4.714218854904175,-5.361514329910278,-6.080726817250252,-6.276633232831955,-5.379878342151642
2025-05-19 13:00:00,81.17784695,6.61686555,-5.620147705078125,-6.34375,-2.685,-1.03125,-1.78125,0.9141693115234376,-0.723602294921875,13,139,-4.638338088989258,-4.962622106075287,-6.010534256696701,-5.951559990644455,-4.748610854148865
2025-05-19 14:00:00,81.16706429999999,6.59373385,-5.6854248046875,-6.09375,-2.74,-1.46875,-1.90625,0.9201297760009766,-0.4083251953125,14,139,-4.664973855018616,-4.862923502922058,-5.365559488534927,-6.01683709025383,-5.056500732898712
2025-05-19 15:00:00,81.15630425,6.568339,-5.67535400390625,-5.90625,-3.915,-1.625,-1.9375,0.9153614044189452,-0.23089599609375,15,139,-4.678602457046509,-4.798506379127502,-5.606569342315197,-6.00676628947258,-3.297208547592163
2025-05-19 16:00:00,81.14595990000001,6.53630985,-5.723419189453125,-5.75,-4.095,-1.875,-1.9375,0.9213218688964844,-0.026580810546875,16,139,-4.768964529037476,-4.664933085441589,-5.388064503669739,-6.054831475019455,-5.176449716091156
2025-05-19 17:00:00,81.1367361,6.500030799999999,-5.7821044921875,-5.1875,-3.3,-1.59375,-1.9375,0.9213218688964844,0.5946044921875,17,139,-4.8194496631622314,-4.615154266357422,-4.973627865314484,-6.11351677775383,-5.288298577070236
2025-05-19 18:00:00,81.12925010000001,6.464727,-5.795013427734375,-5.3125,-4.145,-2.34375,-2.03125,0.9260902404785156,0.482513427734375,18,139,-4.882256388664246,-4.649811267852783,-5.36863848567009,-6.126425713300705,-5.588592112064362
2025-05-19 19:00:00,81.1240482,6.4310598500000005,-5.7684326171875,-5.40625,-4.305,-2.5,-2.0625,0.9260902404785156,0.3621826171875,19,139,-4.983180403709412,-4.551951766014099,-5.417892783880234,-6.09984490275383,-5.562011301517487
2025-05-19 20:00:00,81.12119385,6.39758165,-5.750885009765625,-5.28125,-4.245,-2.59375,-2.0625,0.9260902404785156,0.469635009765625,20,139,-5.137495040893555,-4.533310651779175,-5.589749872684479,-6.082297295331955,-5.752059527672827
2025-05-19 21:00:00,81.1202323,6.362344650000001,-5.763427734375,-5.4375,-4.605,-2.96875,-2.09375,0.9260902404785156,0.325927734375,21,139,-5.3850637674331665,-4.777087211608887,-5.351976037025452,-6.09484001994133,-5.557006418704987
2025-05-19 22:00:00,81.11848505,6.33327205,-5.768341064453125,-5.53125,-4.855,-3.125,-2.125,0.9332427978515624,0.237091064453125,22,139,-5.630904972553253,-5.16362863779068,-5.556258469820023,-6.099753350019455,-6.1808299124240875
2025-05-19 23:00:00,81.11625705,6.310730700000001,-5.548919677734375,-5.625,-4.8100000000000005,-3.09375,-2.125,0.9332427978515624,-0.076080322265625,23,139,-5.700000673532486,-5.5977676175534725,-5.479171700775623,-5.880331963300705,-5.992579162120819
2025-05-20 00:00:00,81.1140047,6.29099705,-5.24334716796875,-5.5625,-4.734999999999999,-3.125,-2.09375,0.8909235000610352,-0.31915283203125,0,140,-5.7760255336761475,-5.4324803203344345,-5.356565520167351,-4.961117506027222,-4.721701264381409
2025-05-20 01:00:00,81.11096785000001,6.2758481,-5.2589111328125,-5.59375,-4.695,-3.125,-2.09375,0.8909235000610352,-0.3348388671875,1,140,-5.739205300807953,-5.470957234501839,-5.41695274412632,-4.976681470870972,-4.737265229225159
2025-05-20 02:00:00,81.10733135000001,6.2672208000000005,-5.977447509765625,-5.71875,-4.715,-3.09375,-2.0625,0.8909235000610352,0.258697509765625,2,140,-6.300656288862228,-5.783878996968269,-5.6101798713207245,-5.695217847824097,-5.327532052993774
2025-05-20 03:00:00,81.10337075,6.2628933,-6.56024169921875,-5.875,-4.88,-3.09375,-2.0625,0.8831748962402344,0.68524169921875,3,140,-6.478485465049744,-6.031230866909027,-5.819780588150024,-6.278012037277222,-5.702464938163757
2025-05-20 04:00:00,81.09929410000001,6.26278995,-6.869659423828125,-5.75,-4.824999999999999,-3.15625,-2.0625,0.8849630355834961,1.119659423828125,4,140,-6.341505527496338,-6.23512077331543,-5.705649256706238,-6.587429761886597,-6.571308642625809
2025-05-20 05:00:00,81.0949286,6.26599935,-6.320587158203125,-5.78125,-4.705,-3.0625,-2.0625,0.8849630355834961,0.539337158203125,5,140,-5.76591956615448,-5.901532411575317,-5.51826673746109,-6.038357496261597,-6.143631890416145
2025-05-20 06:00:00,81.09042375,6.271982899999999,-5.910888671875,-5.625,-4.58,-3.0,-2.0625,0.8849630355834961,0.285888671875,6,140,-5.375671863555908,-5.687847331166267,-5.071914970874786,-5.628659009933472,-5.379635334014893
2025-05-20 07:00:00,81.08567595,6.279855100000001,-4.78802490234375,-5.40625,-3.96,-2.4375,-2.0,0.8849630355834961,-0.61822509765625,7,140,-4.675459265708923,-4.776044122874737,-4.7286624647676945,-4.505795240402222,-4.304565280675888
2025-05-20 08:00:00,81.0809586,6.2874819,-4.90533447265625,-5.25,-3.365,-2.09375,-2.0,0.8849630355834961,-0.34466552734375,8,140,-4.647233068943024,-4.833933785557747,-4.507700830698013,-4.623104810714722,-4.790585815906525
2025-05-20 09:00:00,81.07585044999999,6.29689325,-5.010833740234375,-4.75,-2.16,-1.46875,-1.90625,0.8849630355834961,0.260833740234375,9,140,-4.517503380775452,-4.816515728831291,-4.47164124250412,-4.728604078292847,-3.7062840461730957
2025-05-20 10:00:00,81.06922985,6.307438899999999,-4.985107421875,-5.125,-1.2999999999999998,-0.6875,-1.84375,0.8772144317626953,-0.139892578125,10,140,-4.460336804389954,-4.71038618683815,-4.7106052339077,-4.702877759933472,-4.64970925450325
2025-05-20 11:00:00,81.06164615,6.31793755,-4.870880126953125,-4.96875,-0.935,-0.6875,-1.8125,0.879002571105957,-0.097869873046875,11,140,-4.342651844024658,-4.5761270225048065,-4.614344388246536,-4.588650465011597,-4.597388297319412
2025-05-20 12:00:00,81.05352744999999,6.3270237,-4.53387451171875,-4.71875,-0.615,-0.46875,-1.8125,0.879002571105957,-0.18487548828125,12,140,-4.1224424839019775,-4.352863743901253,-4.356350302696228,-4.251644849777222,-3.884899616241455
2025-05-20 13:00:00,81.0444999,6.33707055,-4.6727294921875,-4.5625,-0.49,-0.28125,-1.8125,0.8712539672851562,0.1102294921875,13,140,-4.167354345321655,-4.268193870782852,-4.1383291482925415,-4.390499830245972,-4.096508800983429
2025-05-20 14:00:00,81.03424895,6.34596395,-4.67010498046875,-4.4375,-0.35,-0.34375,-1.875,0.8712539672851562,0.23260498046875,14,140,-4.134942412376404,-4.020673394203186,-4.025824725627899,-4.387875318527222,-4.093884289264679
2025-05-20 15:00:00,81.0234039,6.34762425,-4.6851806640625,-4.5625,-0.105,-0.46875,-1.875,0.873042106628418,0.1226806640625,15,140,-4.1280800104141235,-3.8791162371635437,-4.13729852437973,-4.402951002120972,-4.304479420185089
2025-05-20 16:00:00,81.01357765,6.34212095,-4.716888427734375,-4.53125,-0.245,-0.6875,-1.9375,0.873042106628418,0.185638427734375,16,140,-4.163691282272339,-3.7721264362335205,-4.136142611503601,-4.434658765792847,-4.252043902873993
2025-05-20 17:00:00,81.00568465,6.32789765,-4.70556640625,-4.5625,-0.91,-1.0,-1.9375,0.8652935028076172,0.14306640625,17,140,-4.222251296043396,-4.025589942932129,-4.2577411234378815,-4.423336744308472,-4.581370979547501
2025-05-20 18:00:00,81.0012834,6.3132502,-4.692413330078125,-4.78125,-2.055,-1.5,-2.0,0.8670816421508789,-0.088836669921875,18,140,-4.261625647544861,-4.339175879955292,-4.400899589061737,-4.410183668136597,-4.3044044971466064
2025-05-20 20:00:00,80.99591805,6.272281,-4.773040771484375,-5.145833333333333,-2.49,-2.1875,-2.0625,0.8670816421508789,-0.37279256184895804,20,140,-4.629052519798279,-4.918593227863312,-4.963854417204857,-4.490811109542847,-4.3850319385528564
2025-05-20 21:00:00,80.9964683,6.26249005,-4.9166259765625,-5.34375,-3.0250000000000004,-2.4375,-2.0625,0.8670816421508789,-0.4271240234375,21,140,-4.997648298740387,-5.13265997171402,-5.2963932156562805,-4.634396314620972,-4.802964091300964
2025-05-20 22:00:00,80.99850570000001,6.26126695,-4.991912841796875,-5.34375,-3.34,-2.625,-2.0625,0.8742341995239258,-0.351837158203125,22,140,-5.269405573606491,-5.2575622498989105,-5.409777492284775,-4.709683179855347,-4.776357784867287
2025-05-20 23:00:00,81.0013837,6.2688498500000005,-4.96990966796875,-5.5,-3.61,-2.625,-2.09375,0.8742341995239258,-0.53009033203125,23,140,-5.460623264312744,-5.232034504413605,-5.343482732772827,-4.687680006027222,-4.754354611039162
2025-05-21 00:00:00,81.00464745,6.2857167,-4.81951904296875,-5.71875,-4.07,-2.84375,-2.125,0.9523162841796876,-0.89923095703125,0,141,-5.624671041965485,-5.571801483631134,-5.464561700820923,-5.688459992408752,-4.124692499637604
2025-05-21 01:00:00,81.00797969999999,6.312473600000001,-4.6617431640625,-5.59375,-3.895,-2.8125,-2.125,0.9505281448364258,-0.9320068359375,1,141,-5.446835517883301,-5.334396123886108,-5.514457106590271,-5.530684113502502,-4.683543944731355
2025-05-21 02:00:00,81.0107551,6.34879485,-4.525634765625,-5.5,-3.985,-2.9375,-2.125,0.949336051940918,-0.974365234375,2,141,-5.220074415206909,-5.12120258808136,-5.3640119433403015,-5.394575715065002,-4.602897934615612
2025-05-21 03:00:00,81.013394,6.39290475,-4.362335205078125,-5.375,-4.105,-3.125,-2.125,0.949336051940918,-1.012664794921875,3,141,-4.936745703220367,-4.885687232017517,-5.343677461147308,-5.231276154518127,-4.674265682697296
2025-05-21 04:00:00,81.0159104,6.443116,-4.294036865234375,-5.0625,-3.335,-2.65625,-2.0625,0.949336051940918,-0.768463134765625,4,141,-4.686823010444641,-4.779396414756775,-4.958418071269989,-5.162977814674377,-4.605967342853546
2025-05-21 05:00:00,81.01893290000001,6.4999989,-4.299468994140625,-4.90625,-2.245,-2.1875,-2.0,0.9475479125976562,-0.606781005859375,5,141,-4.516746252775192,-4.67888605594635,-4.804652631282806,-5.168409943580627,-4.715870976448059
2025-05-21 06:00:00,81.02262175000001,6.56228745,-4.27471923828125,-4.53125,-1.6150000000000002,-1.5,-1.90625,0.9475479125976562,-0.25653076171875,6,141,-4.37872377038002,-4.476658463478088,-4.693315297365189,-5.143660187721252,-4.691121220588684
2025-05-21 07:00:00,81.02699630000001,6.63085275,-3.997406005859375,-3.96875,-0.89,-0.53125,-1.84375,0.9421834945678712,0.028656005859375,7,141,-4.048410505056381,-4.1582106947898865,-3.790842726826668,-4.866346955299377,-3.7879267036914825
2025-05-21 08:00:00,81.0316325,6.70162055,-3.5556640625,-3.53125,-0.935,-0.09375,-1.84375,0.9421834945678712,0.0244140625,8,141,-3.7380422353744507,-3.7849640399217606,-3.385433703660965,-4.424605011940002,-3.6074521094560623
2025-05-21 09:00:00,81.03595775,6.77520735,-3.082427978515625,-3.40625,-1.34,-0.375,-1.875,0.9392032623291016,-0.323822021484375,9,141,-3.428424298763275,-3.446010798215866,-2.9878395050764084,-3.9513689279556274,-3.4108349084854126
2025-05-21 10:00:00,81.0393594,6.85026075,-2.635406494140625,-3.375,-1.455,-0.5,-1.90625,0.9392032623291016,-0.739593505859375,10,141,-3.128321349620819,-3.0621644258499146,-2.9460470974445343,-3.5043474435806274,-3.2960004210472107
